asin,price_mean,price_max,price_min,bsr_mean,bsr_max,bsr_min,score_mean,score_max,score_min,url,upload_date
B089LG54SL,15.97,15.97,15.97,381238.5,485883,260539,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089LG54SL.jpg,2020-06-02
B085T89NHW,17.99,17.99,17.99,381643.3333333333,474620,270460,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085T89NHW.jpg,2020-03-11
B085Y2HLDK,16.95,16.95,16.95,382572.25,468222,254181,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Y2HLDK.jpg,2020-03-15
B0869BYXKM,17.95,17.95,17.95,383350.77777777775,493513,236591,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0869BYXKM.jpg,2020-03-23
B0869G4VQ4,17.99,17.99,17.99,383788.1666666667,489792,54930,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0869G4VQ4.jpg,2020-03-23
B08682RRL9,17.95,17.95,17.95,384230.875,510304,211058,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08682RRL9.jpg,2020-03-21
B089LT9H56,17.95,17.95,17.95,384509.5,485379,264367,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089LT9H56.jpg,2020-06-02
B089LHV48K,16.99,16.99,16.99,384620.8333333333,485229,273099,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089LHV48K.jpg,2020-06-02
B08681BFP3,13.92,13.92,13.92,384629.375,428326,333599,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08681BFP3.jpg,2020-03-21
B085XHMG9Q,14.95,14.95,14.95,385020.5,485085,272941,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XHMG9Q.jpg,2020-03-14
B0866QLP1B,14.9,14.9,14.9,385455.6666666667,453083,300803,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866QLP1B.jpg,2020-03-20
B085XDZ62C,13.95,13.95,13.95,385650.5,438494,324034,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XDZ62C.jpg,2020-03-14
B085YKZQXL,16.99,16.99,16.99,386394.87499999994,574199,114970,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085YKZQXL.jpg,2020-03-16
B089LHHNDB,13.49,13.49,13.49,386605.6666666666,482556,275899,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089LHHNDB.jpg,2020-06-02
B085Z8HWDK,15.95,15.95,15.95,386739.25,922278,30601,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Z8HWDK.jpg,2020-03-16
B0867ZRRHS,18.699999999999996,19.95,14.95,386826.875,445215,314612,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0867ZRRHS.jpg,2020-03-21
B089MKJDT2,18.49,18.49,18.49,386925.0,485475,273451,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089MKJDT2.jpg,2020-06-03
B085SPV9X9,14.95,14.95,14.95,387099.6,433719,335610,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085SPV9X9.jpg,2020-03-11
B0868H2XZF,17.99,17.99,17.99,387375.8888888889,528841,216024,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868H2XZF.jpg,2020-03-22
B085WR8T5B,18.49,18.49,18.49,387552.4,436344,333627,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085WR8T5B.jpg,2020-03-13
B08682YX7M,17.95,17.95,17.95,388498.3333333333,454861,322262,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08682YX7M.jpg,2020-03-21
B085Y22D6Z,16.99,16.99,16.99,388852.6666666667,656237,112241,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Y22D6Z.jpg,2020-03-15
B08649SZHY,16.95,16.95,16.95,388864.3333333334,650489,117629,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08649SZHY.jpg,2020-03-19
B086BVL2RS,15.99,15.99,15.99,389890.6666666667,464229,293578,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086BVL2RS.jpg,2020-03-24
B085R7MW31,15.95,15.95,15.95,390057.6666666667,413328,356788,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085R7MW31.jpg,2020-03-10
B086CD5MQF,16.99,16.99,16.99,390100.625,815784,148535,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086CD5MQF.jpg,2020-03-25
B0862PF9LM,17.74,19.99,16.99,390667.75,516766,214117,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0862PF9LM.jpg,2020-03-18
B085XJGMTB,15.99,15.99,15.99,390719.62500000006,455646,306357,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XJGMTB.jpg,2020-03-14
B0869D284K,18.49,18.49,18.49,391402.44444444444,557438,33940,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0869D284K.jpg,2020-03-23
B0861YTQXQ,18.49,18.49,18.49,391479.6666666667,428958,354215,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0861YTQXQ.jpg,2020-03-17
B085Z1SJPV,18.99,18.99,18.99,391711.6666666666,658491,109335,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Z1SJPV.jpg,2020-03-16
B085R1J2CN,13.99,13.99,13.99,392695.25,415874,362139,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085R1J2CN.jpg,2020-03-10
B086931ZXP,18.99,18.99,18.99,392951.75,879567,126773,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086931ZXP.jpg,2020-03-23
B0869CDWMH,13.99,13.99,13.99,394538.6666666667,493831,275993,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0869CDWMH.jpg,2020-03-23
B085SNN3GV,18.48,18.48,18.48,396365.6,467658,319920,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085SNN3GV.jpg,2020-03-11
B089LDQLVJ,17.99,17.99,17.99,397029.1666666667,495004,286724,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089LDQLVJ.jpg,2020-06-02
B089LG5BHY,18.49,18.49,18.49,397150.0,498319,286723,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089LG5BHY.jpg,2020-06-02
B085QZCPG9,16.99,16.99,16.99,397776.3333333333,451315,315645,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085QZCPG9.jpg,2020-03-10
B085ZJL8HP,16.49,16.49,16.49,398840.875,457177,335101,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085ZJL8HP.jpg,2020-03-16
B08621KVDT,17.0,17.0,17.0,399075.875,462483,313380,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08621KVDT.jpg,2020-03-17
B089MHMF9F,14.99,14.99,14.99,399100.6666666667,491553,288412,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089MHMF9F.jpg,2020-06-03
B089LJB4KH,17.99,17.99,17.99,399584.3333333333,497339,280987,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089LJB4KH.jpg,2020-06-02
B0861SBKR2,15.9,15.9,15.9,399881.3333333333,457006,331048,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0861SBKR2.jpg,2020-03-17
B085WNK6V9,16.9,16.9,16.9,400305.2,468904,324666,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085WNK6V9.jpg,2020-03-13
B085V6769G,19.99,19.99,19.99,400440.2,427698,373268,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085V6769G.jpg,2020-03-12
B085XKCL7F,17.47,17.99,16.95,400484.0,702253,72739,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XKCL7F.jpg,2020-03-14
B086B4M9LW,14.99,14.99,14.99,400967.25,525717,231862,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086B4M9LW.jpg,2020-03-24
B089M9YR9L,17.95,17.95,17.95,401029.8333333334,493125,290649,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089M9YR9L.jpg,2020-06-03
B089MBXPBB,15.0,15.0,15.0,401124.5,493992,291779,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089MBXPBB.jpg,2020-06-03
B085XJQ7S5,14.9,14.9,14.9,401283.5,517460,243350,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XJQ7S5.jpg,2020-03-14
B085SV2YTP,18.95,18.95,18.95,401375.8,438498,360612,4.0,4.0,4.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085SV2YTP.jpg,2020-03-11
B0868K9X86,17.99,17.99,17.99,401667.8333333334,494933,283901,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868K9X86.jpg,2020-03-22
B08621WF3X,17.99,17.99,17.99,401912.875,532912,227237,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08621WF3X.jpg,2020-03-17
B089M94DKF,13.3,13.3,13.3,402358.1666666667,493731,291436,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089M94DKF.jpg,2020-06-03
B085XD23CJ,19.99,19.99,19.99,402455.0,654552,38964,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XD23CJ.jpg,2020-03-14
B0862Q42T2,17.95,17.95,17.95,403093.125,527606,233065,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0862Q42T2.jpg,2020-03-18
B086BGMRD8,19.95,19.95,19.95,404469.1111111111,474808,318243,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086BGMRD8.jpg,2020-03-24
B085Y2N6FC,16.99,16.99,16.99,404524.125,463323,335052,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Y2N6FC.jpg,2020-03-15
B085SDW6LG,15.99,15.99,15.99,404738.2,429405,381563,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085SDW6LG.jpg,2020-03-11
B0866S6VB2,13.99,13.99,13.99,404768.0,486203,309872,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866S6VB2.jpg,2020-03-20
B089LJ837N,16.99,16.99,16.99,405482.0,503219,289088,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089LJ837N.jpg,2020-06-02
B085Y1Q7J4,18.99,18.99,18.99,405728.3333333333,456207,348864,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Y1Q7J4.jpg,2020-03-15
B08635WFPD,15.95,15.95,15.95,407469.3333333334,450791,362114,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08635WFPD.jpg,2020-03-18
B085Y27WVS,17.99,17.99,17.99,407713.3333333334,724930,76048,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Y27WVS.jpg,2020-03-15
B086925K25,16.99,16.99,16.99,409083.3333333333,492964,305847,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086925K25.jpg,2020-03-23
B0869F4HH7,13.49,13.49,13.49,409728.1666666667,493913,303682,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0869F4HH7.jpg,2020-03-23
B0868BKTML,17.77,17.77,17.77,412123.5,470602,341920,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868BKTML.jpg,2020-03-22
B08624J6P7,15.99,15.99,15.99,413745.1666666667,486028,326859,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08624J6P7.jpg,2020-03-17
B089LKSBJL,13.3,13.3,13.3,413904.8333333334,505471,298794,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089LKSBJL.jpg,2020-06-02
B085V5Y6PD,16.69,16.69,16.69,414002.8,489938,333076,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085V5Y6PD.jpg,2020-03-12
B0865KSGKL,18.95,18.95,18.95,415571.2,487000,333269,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0865KSGKL.jpg,2020-03-19
B085XZR8QP,16.99,16.99,16.99,415894.1428571429,470449,357493,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XZR8QP.jpg,2020-03-15
B08682TF7H,13.95,13.95,13.95,417027.625,471947,352008,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08682TF7H.jpg,2020-03-21
B085WS1BSH,16.96,16.96,16.96,418048.8333333333,1675457,77273,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085WS1BSH.jpg,2020-03-13
B085Y2VC8S,13.95,13.95,13.95,418266.5714285714,479598,357935,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Y2VC8S.jpg,2020-03-15
B085R7MW2H,17.95,17.95,17.95,418277.0,437919,390929,5.0,5.0,5.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085R7MW2H.jpg,2020-03-10
B0868K7FRN,16.49,16.49,16.49,418306.5,501561,312099,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868K7FRN.jpg,2020-03-23
B085R8R7K8,15.95,15.95,15.95,418643.3333333333,441074,386931,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085R8R7K8.jpg,2020-03-10
B085WS2DSH,17.99,17.99,17.99,418864.0,443165,394042,4.0,4.0,4.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085WS2DSH.jpg,2020-03-13
B0867ZVKB4,13.95,13.95,13.95,418922.0,1441735,135951,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0867ZVKB4.jpg,2020-03-21
B08625CST9,13.5,13.5,13.5,419028.37500000006,939737,144561,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08625CST9.jpg,2020-03-18
B085SLT9VG,15.95,15.95,15.95,419438.5,487323,366897,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085SLT9VG.jpg,2020-03-11
B0864FX1JB,17.99,17.99,17.99,420098.625,526512,262810,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0864FX1JB.jpg,2020-03-19
B0868L7ZSX,16.95,16.95,16.95,420710.0,642384,104749,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868L7ZSX.jpg,2020-03-22
B086CY57DD,13.45,13.45,13.45,420823.4,863636,55532,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086CY57DD.jpg,2020-03-25
B085WTRSH6,17.95,17.95,17.95,421412.1666666666,456844,385734,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085WTRSH6.jpg,2020-03-13
B085XDPKPF,14.418571428571427,14.99,13.99,421504.14285714284,688216,41405,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XDPKPF.jpg,2020-03-14
B0868G4H8T,19.99,19.99,19.99,421890.125,494735,323116,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868G4H8T.jpg,2020-03-22
B085WQZP7N,19.99,19.99,19.99,421906.6,471563,366976,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085WQZP7N.jpg,2020-03-13
B085X7WKLC,19.99,19.99,19.99,422683.125,501509,360259,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085X7WKLC.jpg,2020-03-14
B086BD46LM,19.49,19.49,19.49,422760.77777777775,497931,339554,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086BD46LM.jpg,2020-03-24
B0867Z3YTP,18.99,18.99,18.99,423533.75,555938,241708,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0867Z3YTP.jpg,2020-03-21
B0864P54YN,19.99,19.99,19.99,423759.75,511833,299726,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0864P54YN.jpg,2020-03-19
B086279QH6,18.49,18.49,18.49,424028.1666666667,471032,361448,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086279QH6.jpg,2020-03-18
B0861LF427,16.49,16.49,16.49,424132.125,485305,355322,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0861LF427.jpg,2020-03-17
B085XH2LNT,18.49,18.49,18.49,424458.375,558520,244949,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XH2LNT.jpg,2020-03-14
B085WJ98GG,14.99,14.99,14.99,424472.0,468602,376629,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085WJ98GG.jpg,2020-03-13
B0866Q5PGG,19.99,19.99,19.99,424571.1666666667,486901,352472,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866Q5PGG.jpg,2020-03-20
B0865JTHXY,19.99,19.99,19.99,424618.12500000006,882845,98114,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0865JTHXY.jpg,2020-03-20
B086969JF3,14.98,14.98,14.98,425298.6666666667,467582,380709,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086969JF3.jpg,2020-03-23
B085Z34HHZ,16.99,16.99,16.99,425509.5,485720,358440,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Z34HHZ.jpg,2020-03-16
B0865PKP4W,19.97,19.97,19.97,425775.5555555556,527885,74189,4.444444444444445,5.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0865PKP4W.jpg,2020-03-19
B0867VHWQF,22.95,22.95,22.95,426198.125,530822,276474,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0867VHWQF.jpg,2020-03-21
B08698P2F9,18.49,18.49,18.49,426278.22222222225,489912,361798,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08698P2F9.jpg,2020-03-23
B086CS1F6L,18.99,18.99,18.99,426991.6666666667,502547,346854,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086CS1F6L.jpg,2020-03-25
B085Y2WQK9,16.99,16.99,16.99,427583.625,487202,361404,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Y2WQK9.jpg,2020-03-15
B0862PK18H,14.97,14.97,14.97,427999.0,497766,327408,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0862PK18H.jpg,2020-03-18
B086C7W12X,14.306666666666667,15.89,13.99,429871.0,471733,386770,5.0,5.0,5.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086C7W12X.jpg,2020-03-25
B085TYXSQ8,16.99,16.99,16.99,430062.3333333333,540780,54935,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085TYXSQ8.jpg,2020-03-12
B086226D33,17.99,17.99,17.99,430984.6,467074,394372,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086226D33.jpg,2020-03-17
B0866QN8Y4,17.99,17.99,17.99,432058.1428571429,490029,372226,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866QN8Y4.jpg,2020-03-20
B085XF94WG,25.0,25.0,25.0,433421.3333333333,514219,336479,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XF94WG.jpg,2020-03-14
B08647GYLQ,13.49,13.49,13.49,433939.0,538054,306758,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08647GYLQ.jpg,2020-03-19
B085SM9BKC,15.95,15.95,15.95,434674.0,700445,33701,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085SM9BKC.jpg,2020-03-11
B08669JY23,19.99,19.99,19.99,435095.3333333333,503247,352717,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08669JY23.jpg,2020-03-20
B085VNYNCS,17.49,17.49,17.49,435647.5,503353,357321,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085VNYNCS.jpg,2020-03-12
B086CHGGN3,17.9,17.9,17.9,435682.0,494797,363678,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086CHGGN3.jpg,2020-03-25
B085V3SPN7,13.99,13.99,13.99,436005.2,499844,368262,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085V3SPN7.jpg,2020-03-12
B0868HGRM8,13.99,13.99,13.99,436163.0,612258,120970,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868HGRM8.jpg,2020-03-22
B0864QLFDQ,15.99,15.99,15.99,436257.85714285716,522025,337200,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0864QLFDQ.jpg,2020-03-19
B085Y9NLGD,16.95,16.95,16.95,436708.375,510325,336536,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Y9NLGD.jpg,2020-03-16
B0868KXHJR,15.99,15.99,15.99,436869.0,522207,327943,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868KXHJR.jpg,2020-03-23
B085Y2Y5F7,16.99,16.99,16.99,437061.75,500592,366916,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Y2Y5F7.jpg,2020-03-15
B08646CNRH,18.49,18.49,18.49,438046.6666666667,529302,334604,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08646CNRH.jpg,2020-03-19
B0868376PD,17.95,17.95,17.95,438698.0,522873,335831,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868376PD.jpg,2020-03-21
